chroma_stft_min,chroma_stft_max,chroma_cqt_min,chroma_cqt_max,chroma_cens_min,chroma_cens_max,melspectogram_min,melspectogram_max,mfcc_min,mfcc_max,rms_min,rms_max,spectral_centroid_min,spectral_centroid_max,spectral_bandwidth_min,spectral_bandwidth_max,spectral_contrast_min,spectral_contrast_max,spectral_flatness_min,spectral_flatness_max,spectral_rolloff_min,spectral_rolloff_max,poly_features_min,poly_features_max,tonnetz_min,tonnetz_max,zero_crossing_rate_min,zero_crossing_rate_max,tempogram_min,tempogram_max,mfcc_min,mfcc_max,mel_to_stft_min,mel_to_stft_max,class,song
0.00027348867,1.0,0.01668831,1.0,0.0,0.9166292105027536,2.5375374e-10,3204.406,-287.47205,151.06125,0.030361043,0.4196617,863.4057179791238,3767.688832151481,1313.2534167887818,3098.152224559436,3.71170135058882,65.46213294072929,0.00024145022,0.10316256,1582.6904296875,7891.9189453125,0.20065780287670879,4.1084190234253395,-0.6105275033041839,0.526012264192104,0.0244140625,0.41015625,-2.6603733101959505e-16,1.0,-24.894653,33.98525,0.0,15.318499,2,Devi Neeye Thunai (1)_shortened.wav
9.227013e-05,1.0,0.026602218,1.0,0.0,0.7274516911251465,7.1676043e-09,828.50885,-405.044,203.86661,0.015069386,0.21479644,433.8018776806275,4635.960435633991,836.1234858499654,3731.377419572556,4.631490795238873,44.21817539468828,1.7235341e-05,0.124895796,785.9619140625,9065.478515625,0.08262699705750358,1.3162861305675693,-0.3528571799397473,0.4808356324210761,0.01416015625,0.3017578125,-2.6449522161465577e-16,1.0,-28.677298,38.216576,0.0,11.268707,2,Amrita Bhairavi (kunnakkudi r vaidyanathan)_shortened.wav
0.0004629253,1.0,0.03357499,1.0,0.0,0.8838533514829766,5.946327e-10,6166.3203,-244.28993,197.06372,0.0505572,0.556018,633.3779238260013,2175.8809969808353,1010.7868346665957,1973.3941683644175,4.238012907821978,55.319049901820335,3.973072e-05,0.008992932,872.0947265625,3746.77734375,0.39456670365782487,5.026052065131053,-0.5094375331536453,0.5369155965745447,0.02197265625,0.208984375,-3.43104997027577e-16,1.0,-23.477499,33.61702,0.0,18.480017,2,Aparathamulu (G.S.Mani) (gsmani)_shortened.wav
0.0007011166,1.0,0.038592227,1.0,0.0,0.7025499740356043,8.7477694e-08,953.8653,-262.29843,159.96338,0.024989622,0.31212503,1071.8104252518592,3904.2385117889726,1408.633683547889,3029.2338238633206,4.276340723895739,53.79331660651464,0.00044203384,0.15943977,2088.720703125,8257.9833984375,0.2154932673019462,3.801898113611829,-0.4317279700189834,0.41136251948773833,0.0498046875,0.27392578125,-2.9050122735092857e-16,1.0,-25.350525,31.048079,0.0,12.578311,2,Amba Paradevate (paradevathe live m s gopalakrishnan)_shortened.wav
0.0017083671,1.0,0.042987112,1.0,0.0,0.7123798892548517,2.4042407e-08,2598.474,-251.09697,176.39182,0.04234965,0.440322,1012.6663852479599,3480.20041338425,1161.2453800925205,2668.342942107937,5.235462129883157,48.43432513312288,0.00015418783,0.118114434,1701.123046875,6858.3251953125,0.2692061895763444,6.094430098053314,-0.4036689846354666,0.3758240044116969,0.04541015625,0.21435546875,-2.9476696899202367e-16,1.0,-32.51582,33.98523,0.0,14.437804,2,Deva Deva (Neyveli) (neyveli)_shortened.wav
0.0007929866,1.0,0.023751153,1.0,0.0,0.7821825059296609,1.816955e-09,399.26773,-411.03632,214.56165,0.0052291933,0.1515778,658.7883675163548,4279.665891414981,850.9342494322316,3463.4382157798145,5.875413067178129,44.69787415832192,3.756029e-05,0.07268917,1248.92578125,8720.947265625,0.045102648029311986,1.4828668999629389,-0.45853375426249676,0.46535131521522954,0.02734375,0.19921875,-3.8080797593081257e-16,1.0,-24.770731,36.00643,0.0,9.043656,2,Dehimudam Dehi Sri Radhe (1983)_shortened.wav
3.6192458e-05,1.0,0.0152904615,1.0,0.0,0.8244044403254602,1.2081051e-10,1230.9496,-359.93854,255.21503,0.016128672,0.28212616,451.93053882091715,1942.1645801658767,418.0976470109316,1291.8380416172251,2.294841833022308,59.275866265459264,2.8769009e-07,0.0003125242,904.39453125,2896.2158203125,0.09281021522662677,2.0668535499517864,-0.5215846337378028,0.5676278639584778,0.01904296875,0.15283203125,-3.3441091614135007e-16,1.0,-22.663712,24.693268,0.0,12.72398,2,Baaro Krishnayya (sikkil sisters)_shortened.wav
0.0024299743,1.0,0.03330979,1.0,0.00020491360092340485,0.6484667845185471,6.798183e-08,1412.016,-368.42334,148.21115,0.005456469,0.23553623,1318.8347827761206,4905.934657281797,1319.616916947939,2849.7529826750115,3.8451502246912668,49.46700253248578,0.00031331147,0.13631025,2691.650390625,7353.5888671875,0.061803263410958334,2.3336607353279946,-0.49623836390674175,0.47997715968184906,0.05419921875,0.44140625,-2.520673780242875e-16,1.0,-22.562733,37.618107,0.0,12.396276,2,Dhakshina Moorthe Ranjani - Aadi - Dhayananda Saraswathi (moorthe    saraswathi)_shortened.wav
0.0022319127,1.0,0.01576987,1.0,0.0,0.812611436070584,3.6676298e-07,552.49475,-289.0811,169.05515,0.04220217,0.19385673,696.7211921638896,6754.124528206811,1473.2252305484294,3952.25447916066,4.7252191283992415,48.07467680299287,0.000159507,0.2248514,796.728515625,9905.2734375,0.25362521054527337,2.6602511334310206,-0.5967522934079175,0.6478509140652211,0.01708984375,0.5361328125,-2.7162937375321535e-16,1.0,-20.846766,26.345085,0.0,9.931176,2,Bhujagasayino_shortened.wav
0.000455465,1.0,0.0051868362,1.0,0.0,0.9548907080574078,3.2694756e-09,364.06192,-520.5486,186.1481,0.00091237854,0.13045575,736.0626042007309,5154.428740705746,1120.6869090609582,3027.932829419472,6.215268998502609,60.8806836038418,7.674265e-05,0.2306577,1108.9599609375,8031.884765625,0.010328072952570573,0.6939205155157964,-0.7932901218279999,0.7364526773312561,0.0224609375,0.24951171875,-4.04692905310295e-16,1.0,-21.461035,27.567408,0.0,8.967915,2,Arul Puriya_shortened.wav
0.0002960401,1.0,0.024532877,1.0,0.0,0.7932738530112181,7.558613e-10,4619.047,-269.12592,193.04918,0.031159868,0.4617338,876.6812649316512,2699.645021038935,1176.1951272955455,2044.1536611534639,3.9248650363671054,52.325389175637326,7.089592e-05,0.009208867,1830.322265625,4102.0751953125,0.23216201756923438,3.2825516440688958,-0.45249537192285094,0.5445760614813578,0.0234375,0.220703125,-3.533863265038846e-16,1.0,-18.40668,26.31238,0.0,17.1858,2,Doodhu Nee_shortened.wav
0.00055133685,1.0,0.02917302,1.0,0.00013247885206307992,0.7275489556779817,1.9595333e-08,560.9297,-313.17764,160.75932,0.013486835,0.2086236,1239.425869130665,3115.4099794457998,1132.5525465322607,2775.261385095099,3.8594541659046024,42.267695290973904,0.00020552766,0.08164653,2131.787109375,5221.8017578125,0.12516561448661823,2.391614210285765,-0.5076866000890734,0.5405051223933695,0.0439453125,0.232421875,-3.3441516998549817e-16,1.0,-23.440762,33.44265,0.0,9.798015,2,Aadigaka Nijamadam (adigaka)_shortened.wav
0.001096406,1.0,0.02328822,1.0,0.008236165396002016,0.6382842596390611,6.15284e-08,507.13187,-377.9315,156.6781,0.0118964175,0.23678136,1122.1982762697176,5108.059825077204,1477.6537870535312,3108.2954560007706,3.5703135900155396,52.801296536630005,0.00049644825,0.17296286,2271.7529296875,8161.083984375,0.0772976685572513,2.5442818741714177,-0.6342570508743494,0.38251069374382485,0.03662109375,0.3857421875,-2.3680921048170873e-16,1.0,-34.25124,42.236435,0.0,9.678514,2,Adigaka Nijamadam (2)_shortened.wav
0.0010186326,1.0,0.03907124,1.0,0.0,0.6852490509689948,2.1223585e-08,501.01956,-335.46347,144.01901,0.013793126,0.1592802,1374.3449358085975,3024.3375265141067,1561.1342919887124,2940.7896856908,3.1113939872387366,52.73241604039975,0.00027842898,0.06622758,2164.0869140625,6653.759765625,0.09900690494457066,2.1281072755287975,-0.46521349810063883,0.42349833077207055,0.0556640625,0.208984375,-2.8004704561775626e-16,1.0,-28.737993,29.049751,0.0,10.337113,2,Apparamabakthi_shortened.wav
0.00023524054,1.0,0.036781397,1.0,0.0,0.8226626504927929,1.0850623e-08,522.31683,-330.13882,123.33566,0.010444401,0.24467292,1734.297621604436,3389.1338947229237,1095.0493268083505,1784.282557171398,4.801313432541315,51.63194767206359,0.00015056493,0.007107298,3337.646484375,4403.5400390625,0.10087018747074242,1.75160134989253,-0.519604988396168,0.558440169242677,0.06982421875,0.33740234375,-4.0489111919264825e-16,1.0,-17.997774,20.287258,0.0,9.375573,2,Daasarathe (mssubbulakshmi)_shortened.wav
0.009303729,1.0,0.027429547,1.0,0.00013762694832251658,0.7968534055241177,7.007506e-08,514.6041,-309.64474,128.93309,0.015398073,0.32748938,1531.8076140035657,3106.0238272377155,1281.552390824278,2041.5008466716145,2.8990561332534304,44.0033845188121,0.00046888468,0.05479045,3326.8798828125,5146.435546875,0.1334034176838909,3.972357171436398,-0.41488493606448196,0.5423872362425713,0.0537109375,0.27001953125,-2.7856603038258855e-16,1.0,-32.774223,32.03927,0.0,9.2720175,2,Alaipaayuthe Kannaa (Saxophone) (saxophone)_shortened.wav
0.0052038296,1.0,0.033951852,1.0,0.0,0.8324576646339097,1.3896334e-06,1067.817,-307.8072,128.27911,0.014313483,0.27606302,1219.498510755866,5721.86251410425,2110.920969246489,3739.0502305748128,4.464763673258075,45.93721336641293,0.0011543155,0.19809681,2896.2158203125,9496.142578125,0.12996252719765244,4.224748428175905,-0.44342853315174613,0.5631404381592167,0.025390625,0.4228515625,-2.388012526185805e-16,1.0,-27.865301,35.079445,0.0,11.054246,2,Destinations (Instrumental Video Edit) (instrumental  edit)_shortened.wav
0.0020137844,1.0,0.02426773,1.0,0.0,0.7437937163655711,6.2663954e-09,196.64392,-376.76462,108.54474,0.006768961,0.1604218,1996.585444476239,4424.027203466981,1415.0325701946406,2934.367227251687,4.046036991308048,55.975903570264165,0.00070019864,0.2084497,3251.513671875,8645.5810546875,0.06797923925047897,1.8081428193801818,-0.4722530723265718,0.6031771391120772,0.08837890625,0.27880859375,-3.954386739366756e-16,1.0,-24.78356,34.433018,0.0,7.552981,2,Aadum Chidambaramo_shortened.wav
0.0019578112,1.0,0.047553357,1.0,0.001809530574953088,0.7178988526092347,1.690191e-08,548.8042,-292.88797,202.99701,0.018053828,0.19841604,810.8759234865174,3304.82461715309,1125.5148808082643,2962.5240558020605,4.150995278912985,54.16294735350967,0.00013047556,0.09578486,1388.8916015625,7655.0537109375,0.1619331229491232,2.1698441102675257,-0.36586879193782856,0.4436888457242723,0.03466796875,0.1904296875,-2.914701888658993e-16,1.0,-20.435856,23.647003,0.0,9.8896885,2,Bantu Reethi Kolu (reethu)_shortened.wav
0.00058270356,1.0,0.01661214,1.0,0.0,0.8643704058114049,1.0208752e-09,204.5868,-392.72937,165.04037,0.006547034,0.10855545,816.403982177037,3694.20991546627,1265.487159371038,3439.920941969884,5.3237093698500395,49.003298520506014,0.000104335326,0.082608886,1076.66015625,8537.9150390625,0.054037366018418416,1.0794501177848597,-0.6006514504551891,0.6548121790418309,0.0224609375,0.18310546875,-3.348873524255824e-16,1.0,-32.542057,25.453522,0.0,7.7741218,2,Eeshan Yenbar Uvamai_shortened.wav
0.0002074302,1.0,0.01711432,1.0,0.0,0.8836643682667278,9.314781e-11,1961.963,-336.92197,221.82626,0.011586025,0.3062033,490.15622653336453,1617.2247393050086,623.3063320950823,1287.5921233338588,2.3845805506716395,49.24195831561362,4.178918e-07,0.0008635007,1001.2939453125,2648.583984375,0.09024050917652514,1.2920958501559228,-0.603667357936502,0.6084028017230375,0.0107421875,0.18212890625,-2.1917076536070754e-16,1.0,-17.746912,16.668688,0.0,14.198565,2,Chhodo Mori Baiyan - Khamaj Chaiti (raga khamaj)_shortened.wav
7.72796e-05,1.0,0.03166722,1.0,0.0,0.7106101565859425,7.551812e-09,2390.9426,-371.75085,169.05551,0.010268962,0.3306871,781.9352308970674,3700.444945887115,1191.527941194681,2606.573273054589,4.253540557359692,43.22884580598067,9.451407e-05,0.11340786,1453.4912109375,7019.82421875,0.07088291638521381,1.8001204880267996,-0.5776971865815401,0.5549859553575514,0.02197265625,0.24267578125,-2.825373119906909e-16,1.0,-27.587542,43.28,0.0,14.325234,2,Dachu Kovalena (kovalana b n suresh)_shortened.wav
0.0006280146,1.0,0.005944039,1.0,0.0,0.9005704247284129,9.428075e-09,383.14157,-409.59012,125.69293,0.00433646,0.1334288,1575.568242836342,3392.818957753889,1365.6403056553725,2299.985290307678,3.837853893994897,55.565226885270356,9.132321e-05,0.026444208,2476.318359375,5824.7314453125,0.043248465069302966,0.632860250686888,-0.6161890206858518,0.6082981449258829,0.05322265625,0.2822265625,-4.3077486119749007e-16,1.0,-17.412607,22.42271,0.0,9.886473,2,Bala Gopala (t v ramprasad)_shortened.wav
0.00040349754,1.0,0.014444162,1.0,0.0,0.7743872248193202,9.332167e-12,1220.2808,-348.28784,184.69012,0.009946568,0.24387108,772.0329944999123,2353.460458377646,1048.7547682500883,2417.7859428559027,5.8557212872459745,62.764992262320526,1.2760342e-05,0.009106424,1270.458984375,4608.10546875,0.08479060022312537,2.4450294699175608,-0.4968575658276679,0.532306190580129,0.0283203125,0.15966796875,-2.8032818945975417e-16,1.0,-34.515003,39.490414,0.0,12.313216,2,Brindavanam_shortened.wav
0.0023050637,1.0,0.03366961,1.0,0.004279429119961505,0.7497528796095387,2.9154643e-08,415.36487,-346.53903,166.99802,0.0080323685,0.19919671,982.0602601167693,6700.198222872355,1296.1282376286176,3604.596114757127,5.660723056167092,51.88291008977943,0.00041231615,0.24399103,2088.720703125,9603.80859375,0.08836075496773352,3.1368540102969584,-0.3845044055578451,0.4464025199413296,0.02197265625,0.5146484375,-2.9295766135863577e-16,1.0,-29.935564,42.881336,0.0,9.057031,2,Chalame (Varnam) (varnam)_shortened.wav
0.00054467056,1.0,0.05181257,1.0,0.0,0.7239844053702623,9.384682e-09,1201.0178,-316.81223,230.9589,0.016153276,0.20985423,478.8847904877762,1909.2426377331471,795.5408284828583,2301.388814281582,5.155139686774591,55.792358138667,1.20295745e-05,0.0044839587,796.728515625,4037.4755859375,0.13330765159168936,1.3948354887686238,-0.44162860140204474,0.34484880417585323,0.0087890625,0.171875,-3.225333363735276e-16,1.0,-13.754662,18.560255,0.0,12.245994,2,Bageshri- Khayal (bageshwari kisori amonkar)_shortened.wav
0.00031469425,1.0,0.017407289,1.0,0.0,0.7535843898992508,1.3223907e-06,3549.5142,-222.07475,150.49974,0.030524945,0.42371178,1142.785446547565,3861.655006340494,1668.383271240942,3518.7611355453037,5.147659596415199,59.08229560423998,0.00034876523,0.18884249,2077.9541015625,8903.9794921875,0.2702873619848956,4.346449410432447,-0.5512370206415658,0.5859095603227611,0.025390625,0.16748046875,-3.501590029321632e-16,1.0,-26.996525,30.206236,0.0,15.236039,2,Dhyaname_shortened.wav
0.00032206022,1.0,0.028525762,1.0,0.0,0.7623501054273729,6.220943e-11,896.2368,-371.69843,232.16357,0.007289925,0.22759244,681.980418556544,2583.2013332629926,750.1853247826114,1616.6419490276169,2.5550842895497823,52.65607398649098,1.4103914e-06,0.00043412307,1216.6259765625,4123.6083984375,0.06731421432163735,2.3348600055825557,-0.40538805350661333,0.4693727123455958,0.033203125,0.2724609375,-3.6007194880632526e-16,1.0,-22.180971,34.499474,0.0,10.750257,2,Edathu Paadam - Ml Vasanthakumari (m l)_shortened.wav
0.0016209006,1.0,0.052625578,1.0,0.0,0.6789238264955003,8.4296785e-11,935.7855,-403.0776,255.4176,0.021778742,0.23721641,266.8129604361431,1625.7975662784374,497.8260734886178,1075.8269671749017,4.118504827268218,64.54456407622791,7.9437746e-07,0.00036892135,301.46484375,2767.0166015625,0.07526804276731172,1.5433796273593352,-0.3103242152809772,0.36933307349681826,0.0087890625,0.12158203125,-4.05472323580163e-16,1.0,-20.558634,24.6224,0.0,11.27275,2,Cavalier (6)_shortened.wav
0.0014031719,1.0,0.042648993,1.0,0.0,0.8164241908091473,1.8050343e-09,1148.7874,-290.8521,245.65997,0.07066868,0.24123414,556.9778105283001,1643.7039814258308,703.5331554158608,1215.4555168845998,3.637479599528316,48.25856898226765,3.5209453e-06,0.00013540001,947.4609375,2767.0166015625,0.35705290594933636,1.9048997906157292,-0.4076941742021007,0.4179126825183626,0.01611328125,0.12841796875,-3.4696021499966674e-16,1.0,-13.742629,23.065702,0.0,12.146119,2,Dayaipuriya Innum_shortened.wav
0.0011990668,1.0,0.02781195,1.0,0.0,0.8123588023873054,8.036506e-08,379.0182,-317.7798,146.74582,0.0141917,0.19934525,1121.0186087042732,3566.1735313110894,1502.817053716867,2887.4192004137753,2.599842277189481,52.12323164293032,0.0006457609,0.1559108,2497.8515625,7062.890625,0.11462694881933998,2.854328328404096,-0.44844969080726477,0.4758111964911221,0.029296875,0.22119140625,-3.09312374748259e-16,1.0,-30.472038,33.184967,0.0,8.943966,2,Alarulu (Sudha) (sudha)_shortened.wav
5.4504384e-05,1.0,0.011777247,1.0,0.0,0.8789374260785006,3.177161e-08,1452.0723,-392.09857,205.22424,0.0062792907,0.2777576,698.3785657267338,2923.967310034189,859.1463426876506,2796.945855102929,3.868087027770363,45.74351618083026,1.5636002e-05,0.057780232,872.0947265625,6696.826171875,0.05576444486721453,1.3587497086631044,-0.6236258391290908,0.7267323229461907,0.0244140625,0.16162109375,-2.350509311208814e-16,1.0,-20.50005,38.88204,0.0,13.026931,2,Chinnam Cheru Kiliye (chiru  chitti babu 1)_shortened.wav
0.0055848993,1.0,0.06005939,1.0,0.015431522550953715,0.6787911291198746,4.495908e-11,590.8948,-299.50006,254.35577,0.03247988,0.24454951,701.8884359653014,2019.2725271219435,776.5384881521644,1300.4462796306511,5.40889757982392,47.42104082962566,2.234906e-05,0.0011028885,1528.857421875,2993.115234375,0.18259098383595707,2.783828112866728,-0.2604404472347511,0.3306257306391811,0.0283203125,0.18115234375,-3.0094280559538947e-16,1.0,-16.994566,20.095821,0.0,9.563745,2,Chandram Bhaja (1)_shortened.wav
3.6005913e-05,1.0,0.020729419,1.0,0.0,0.7104159554494831,2.6749275e-08,2827.3054,-394.16394,174.86378,0.00688772,0.33514565,468.33881423888636,2605.769108166014,901.1283271343357,2938.305317808965,4.197088428783952,47.7715892456029,2.2104183e-05,0.04876769,452.197265625,6255.3955078125,0.048118156442992215,1.0681780566272066,-0.49898053705692313,0.6119798514991995,0.009765625,0.091796875,-2.5954530380490433e-16,1.0,-23.981634,21.336826,0.0,15.26256,2,Bibhas Ang Basant Mukhari Bhairvin Hari Prasad Chaurasia_shortened.wav
0.0007203815,1.0,0.027935691,1.0,0.0,0.7763896190720178,1.01424824e-07,3424.5935,-294.97864,166.08957,0.01682389,0.3832283,946.516546298109,3450.2489225770496,1550.9040271630722,3149.681725808735,4.255579998932632,55.085465509444205,0.0002152957,0.14376035,1442.724609375,7934.9853515625,0.15729593225868907,2.8627068696041555,-0.48577583662938345,0.4938205704092977,0.02490234375,0.30078125,-2.0308619015938768e-16,1.0,-31.763863,37.21295,0.0,14.783341,2,Alarulu (Priya Sisters) (priya sisters)_shortened.wav
0.00038965268,1.0,0.013274794,1.0,0.0,0.8894102065227804,2.6276115e-10,2627.7332,-265.4342,204.53079,0.029065717,0.35157356,957.6417280007803,2644.58708783951,818.1419506114412,1594.6814054303113,4.308478292294426,47.43288746023818,4.455532e-06,0.00083026977,1561.1572265625,4231.2744140625,0.24103748396113875,2.8679040988058286,-0.6004950022324922,0.607436368241906,0.03271484375,0.26220703125,-3.699678929574846e-16,1.0,-14.223679,21.467806,0.0,14.659073,2,Deivam Irupathu (2)_shortened.wav
0.0008210653,1.0,0.032664865,1.0,0.002301065009884639,0.64828417769556,5.613882e-11,1923.039,-360.05844,238.73508,0.013704016,0.3625994,936.1181025527964,2371.060469826924,759.9544702492018,1884.4095311614376,2.8083546176606387,58.59722654996577,6.9053317e-07,0.007838334,2164.0869140625,3283.8134765625,0.09531011072566731,4.203000795202823,-0.48259399610911113,0.48786231983428197,0.052734375,0.251953125,-3.344091835776519e-16,1.0,-15.851673,28.268835,0.0,13.620942,2,Anname (varnam aarabhi)_shortened.wav
0.0024964407,1.0,0.040634837,1.0,0.036838732408812025,0.7593672822999794,1.4093812e-08,826.1602,-316.5715,182.19559,0.02064994,0.26215068,987.6123851758783,3189.702075656165,1212.3906141569375,2779.715854790393,5.282127137190363,58.005711242402285,0.0002569309,0.06346624,1658.056640625,6535.3271484375,0.12644895085812669,3.6812620672849263,-0.45972787762942,0.5013643335551021,0.02880859375,0.20458984375,-3.260885345057893e-16,1.0,-23.438078,36.739857,0.0,10.753053,2,Dwaitamu Sukhama (p s narayanaswamy)_shortened.wav
0.00021409197,1.0,0.017876748,1.0,0.0,0.903484004400291,4.4633634e-08,4444.5947,-315.4428,143.01505,0.012601036,0.40812737,1169.3600830392036,4179.677846084919,1290.5538387498295,2853.100790993052,5.207287670605414,44.19532231529095,0.000105483334,0.16429637,2002.587890625,7611.9873046875,0.11221645840359862,1.699956720555445,-0.637566985453684,0.6778069678694009,0.0322265625,0.33740234375,-2.862197126831829e-16,1.0,-19.363047,16.545912,0.0,17.396791,2,Devadi Deva - Live - Drnramani (dr n ramani)_shortened.wav
0.0011648871,1.0,0.035730757,1.0,0.0,0.7097053558653356,8.421716e-08,1564.8486,-311.87698,193.31549,0.022093365,0.25110427,751.1372127883283,4381.043159533744,1149.3222522834167,3469.077430410308,4.6559979402867615,43.487724479587435,9.518694e-05,0.10130985,979.7607421875,8527.1484375,0.1708765240348357,2.633411651150885,-0.3847133332935492,0.5317806489765642,0.0263671875,0.20458984375,-2.626845663276782e-16,1.0,-22.774271,38.377777,0.0,12.855306,2,Duduku Gala (dr m balamuralikrishna)_shortened.wav
